".record.id","feature","l2fc"
"SB41.before.diet","Faecalibacterium",-1.93040790990122
"SB43.before.diet","Faecalibacterium",2.4870818388348
"SB44.before.diet","Faecalibacterium",-3.94492426979295
"SB5.before.diet","Faecalibacterium",2.97845799056038
"SB9.before.diet","Faecalibacterium",0.188652889009711
"SB11.before.diet","Unclassified_Lachnospiraceae",-1.76549856713211
"SB16.before.diet","Unclassified_Lachnospiraceae",1.52752343863901
"SB18.before.diet","Unclassified_Lachnospiraceae",-3.26271257128985
"SB28.before.diet","Unclassified_Lachnospiraceae",-3.31514534740083
"SB29.before.diet","Unclassified_Lachnospiraceae",2.96550757063498
"SB34.before.diet","Unclassified_Lachnospiraceae",0.767377328729234
"SB36.before.diet","Unclassified_Lachnospiraceae",-41.2178649602352
"SB39.before.diet","Unclassified_Lachnospiraceae",-0.679734238962196
"SB4.before.diet","Unclassified_Lachnospiraceae",2.48558553199898
"SB41.before.diet","Unclassified_Lachnospiraceae",1.25219149609284
"SB43.before.diet","Unclassified_Lachnospiraceae",-6.39664841320896
"SB44.before.diet","Unclassified_Lachnospiraceae",-2.48715378066793
"SB5.before.diet","Unclassified_Lachnospiraceae",2.255834255814
"SB9.before.diet","Unclassified_Lachnospiraceae",1.70265630247123
"SB11.before.diet","Lactobacillus",0
"SB16.before.diet","Lactobacillus",-31.2234834329081
"SB18.before.diet","Lactobacillus",34.7005235557616
"SB28.before.diet","Lactobacillus",0
"SB29.before.diet","Lactobacillus",0
"SB34.before.diet","Lactobacillus",0
"SB36.before.diet","Lactobacillus",0
"SB39.before.diet","Lactobacillus",0
"SB4.before.diet","Lactobacillus",0
"SB41.before.diet","Lactobacillus",0
"SB43.before.diet","Lactobacillus",-35.41640111816
"SB44.before.diet","Lactobacillus",-33.7019553141216
"SB5.before.diet","Lactobacillus",36.3619466136165
"SB9.before.diet","Lactobacillus",2.71054140953051
"SB11.before.diet","Enterococcus",0
"SB16.before.diet","Enterococcus",0
"SB18.before.diet","Enterococcus",7.27611789136722
"SB28.before.diet","Enterococcus",34.0443954580907
"SB29.before.diet","Enterococcus",-44.7593941730151
"SB34.before.diet","Enterococcus",-31.8382284159376
"SB36.before.diet","Enterococcus",0
"SB39.before.diet","Enterococcus",0
"SB4.before.diet","Enterococcus",-0.0753218734318803
"SB41.before.diet","Enterococcus",0
"SB43.before.diet","Enterococcus",-34.831438755948
"SB44.before.diet","Enterococcus",0
"SB5.before.diet","Enterococcus",32.1920225342472
"SB9.before.diet","Enterococcus",34.9892750862062
"SB11.before.diet","Alistipes",2.43747668793299
"SB16.before.diet","Alistipes",-42.7775617019362
"SB18.before.diet","Alistipes",33.3785955385729
"SB28.before.diet","Alistipes",0
"SB29.before.diet","Alistipes",40.2015256393066
"SB34.before.diet","Alistipes",-2.15976441954028
"SB36.before.diet","Alistipes",40.1661388174762
"SB39.before.diet","Alistipes",-0.368687320996698
"SB4.before.diet","Alistipes",0
"SB41.before.diet","Alistipes",0.33699858325331
"SB43.before.diet","Alistipes",38.7936643939815
"SB44.before.diet","Alistipes",37.5256239625899
"SB5.before.diet","Alistipes",-34.8446733990836
"SB9.before.diet","Alistipes",0
"SB11.before.diet","Lachnospiracea_incertae_sedis",-2.71183655643012
"SB16.before.diet","Lachnospiracea_incertae_sedis",-0.359298208760418
"SB18.before.diet","Lachnospiracea_incertae_sedis",-6.31029403740902
"SB28.before.diet","Lachnospiracea_incertae_sedis",-41.2897864614998
"SB29.before.diet","Lachnospiracea_incertae_sedis",37.0862354039704
"SB34.before.diet","Lachnospiracea_incertae_sedis",-0.767778562645268
"SB36.before.diet","Lachnospiracea_incertae_sedis",-6.25811137834174
"SB39.before.diet","Lachnospiracea_incertae_sedis",-0.849672712232876
"SB4.before.diet","Lachnospiracea_incertae_sedis",1.23078067702681
"SB41.before.diet","Lachnospiracea_incertae_sedis",-2.48689482721922
"SB43.before.diet","Lachnospiracea_incertae_sedis",-8.50505398061357
"SB44.before.diet","Lachnospiracea_incertae_sedis",-2.49021802536332
"SB5.before.diet","Lachnospiracea_incertae_sedis",0.454236580627861
"SB9.before.diet","Lachnospiracea_incertae_sedis",-0.54877691663887
"SB11.before.diet","Clostridium_XI",2.63705804448211
"SB16.before.diet","Clostridium_XI",-1.21486294772319
"SB18.before.diet","Clostridium_XI",-39.4485187319631
"SB28.before.diet","Clostridium_XI",1.87973812054813
"SB29.before.diet","Clostridium_XI",36.2382402422193
"SB34.before.diet","Clostridium_XI",1.34436301831077
"SB36.before.diet","Clostridium_XI",1.54096261509148
"SB39.before.diet","Clostridium_XI",2.93050230997181
"SB4.before.diet","Clostridium_XI",-0.447290923064246
"SB41.before.diet","Clostridium_XI",-35.5036140195251
"SB43.before.diet","Clostridium_XI",-42.5811973963811
"SB44.before.diet","Clostridium_XI",0.646789826458639
"SB5.before.diet","Clostridium_XI",6.06274226372402
"SB9.before.diet","Clostridium_XI",40.5125455254103
"SB11.before.diet","Blautia",-4.89952455988317
"SB16.before.diet","Blautia",-0.878930002141411
"SB18.before.diet","Blautia",-3.25986402137888
"SB28.before.diet","Blautia",-33.7749432027863
"SB29.before.diet","Blautia",35.5012751465798
"SB34.before.diet","Blautia",2.14952351607631
"SB36.before.diet","Blautia",-3.82529323697044
"SB39.before.diet","Blautia",-1.89048164178933
"SB4.before.diet","Blautia",38.1840309088992
"SB41.before.diet","Blautia",-1.6022405373305
"SB43.before.diet","Blautia",-7.12162890273972
"SB44.before.diet","Blautia",-0.257225729532887
"SB5.before.diet","Blautia",4.16898574821862
"SB9.before.diet","Blautia",4.60540566581034
"SB11.before.diet","Erysipelotrichaceae_incertae_sedis",-34.1129697859079
"SB16.before.diet","Erysipelotrichaceae_incertae_sedis",2.76812286431536
"SB18.before.diet","Erysipelotrichaceae_incertae_sedis",-2.4146368309655
"SB28.before.diet","Erysipelotrichaceae_incertae_sedis",0.214997999890612
"SB29.before.diet","Erysipelotrichaceae_incertae_sedis",-38.0276091633327
"SB34.before.diet","Erysipelotrichaceae_incertae_sedis",1.24482720666794
"SB36.before.diet","Erysipelotrichaceae_incertae_sedis",-33.5929314236217
"SB39.before.diet","Erysipelotrichaceae_incertae_sedis",4.58585727721303
"SB4.before.diet","Erysipelotrichaceae_incertae_sedis",4.25314509296654
"SB41.before.diet","Erysipelotrichaceae_incertae_sedis",-0.99628474461611
"SB43.before.diet","Erysipelotrichaceae_incertae_sedis",2.94895489910868
"SB44.before.diet","Erysipelotrichaceae_incertae_sedis",1.14560100033855
"SB5.before.diet","Erysipelotrichaceae_incertae_sedis",7.48979670553498
"SB9.before.diet","Erysipelotrichaceae_incertae_sedis",43.9468721666817
"SB11.before.diet","Roseburia",-3.18364888831485
"SB16.before.diet","Roseburia",0.0456616497097002
"SB18.before.diet","Roseburia",-5.12991908179018
"SB28.before.diet","Roseburia",-40.7403275673636
"SB29.before.diet","Roseburia",0.795584968324109
"SB34.before.diet","Roseburia",-0.49838854306901
"SB36.before.diet","Roseburia",-37.4755701632087
"SB39.before.diet","Roseburia",-2.70795822036994
"SB4.before.diet","Roseburia",2.55270801831764
"SB41.before.diet","Roseburia",2.79839273886512
"SB43.before.diet","Roseburia",-39.2006253580723
"SB44.before.diet","Roseburia",-2.34939539583254
"SB5.before.diet","Roseburia",2.73958771579795
"SB9.before.diet","Roseburia",1.96198937889966
"SB11.before.diet","Escherichia_Shigella",34.2268607454309
"SB16.before.diet","Escherichia_Shigella",39.2463746529075
"SB18.before.diet","Escherichia_Shigella",0
"SB28.before.diet","Escherichia_Shigella",42.8315564250555
"SB29.before.diet","Escherichia_Shigella",0
"SB34.before.diet","Escherichia_Shigella",-31.8382284159376
"SB36.before.diet","Escherichia_Shigella",0
"SB39.before.diet","Escherichia_Shigella",0
"SB4.before.diet","Escherichia_Shigella",0
"SB41.before.diet","Escherichia_Shigella",-30.6962593792339
"SB43.before.diet","Escherichia_Shigella",0
"SB44.before.diet","Escherichia_Shigella",35.5256283132341
"SB5.before.diet","Escherichia_Shigella",10.3565406895569
"SB9.before.diet","Escherichia_Shigella",2.44751197030096
"SB11.before.diet","Unclassified_Clostridiales",-1.07368277987322
"SB16.before.diet","Unclassified_Clostridiales",2.74164248861657
"SB18.before.diet","Unclassified_Clostridiales",-1.75565803386097
"SB28.before.diet","Unclassified_Clostridiales",-1.31550946058553
"SB29.before.diet","Unclassified_Clostridiales",0.795584968324109
"SB34.before.diet","Unclassified_Clostridiales",-0.309178774119769
"SB36.before.diet","Unclassified_Clostridiales",-3.14083364585306
"SB39.before.diet","Unclassified_Clostridiales",0.154729254691081
"SB4.before.diet","Unclassified_Clostridiales",37.9823998668181
"SB41.before.diet","Unclassified_Clostridiales",1.44428698319389
"SB43.before.diet","Unclassified_Clostridiales",-4.87434153495138
"SB44.before.diet","Unclassified_Clostridiales",-2.31798195558537
"SB5.before.diet","Unclassified_Clostridiales",-0.73319990966026
"SB9.before.diet","Unclassified_Clostridiales",2.90305443631153
"SB11.before.diet","Unclassified_Bacteroidales",-3.3455357484274
"SB16.before.diet","Unclassified_Bacteroidales",0.68420363982375
"SB18.before.diet","Unclassified_Bacteroidales",5.77220670641127
"SB28.before.diet","Unclassified_Bacteroidales",0.569007351302161
"SB29.before.diet","Unclassified_Bacteroidales",-0.204414856508654
"SB34.before.diet","Unclassified_Bacteroidales",-0.977564903365042
"SB36.before.diet","Unclassified_Bacteroidales",5.0484627863335
"SB39.before.diet","Unclassified_Bacteroidales",-0.543412489472296
"SB4.before.diet","Unclassified_Bacteroidales",1.17419567860217
"SB41.before.diet","Unclassified_Bacteroidales",0.32509222307762
"SB43.before.diet","Unclassified_Bacteroidales",3.77899369923347
"SB44.before.diet","Unclassified_Bacteroidales",35.5256283132341
"SB5.before.diet","Unclassified_Bacteroidales",-4.20592613581597
"SB9.before.diet","Unclassified_Bacteroidales",-5.44848804309811
"SB11.before.diet","Unclassified_Ruminococcaceae",-1.81872941125001
"SB16.before.diet","Unclassified_Ruminococcaceae",1.32728839286719
"SB18.before.diet","Unclassified_Ruminococcaceae",-3.9000056513763
"SB28.before.diet","Unclassified_Ruminococcaceae",-4.58850722624331
"SB29.before.diet","Unclassified_Ruminococcaceae",38.7742677191931
"SB34.before.diet","Unclassified_Ruminococcaceae",0.483147662937156
"SB36.before.diet","Unclassified_Ruminococcaceae",3.31034564825981
"SB39.before.diet","Unclassified_Ruminococcaceae",2.95897218410734
"SB4.before.diet","Unclassified_Ruminococcaceae",-0.091147084544609
"SB41.before.diet","Unclassified_Ruminococcaceae",1.34019244426671
"SB43.before.diet","Unclassified_Ruminococcaceae",2.0801899711797
"SB44.before.diet","Unclassified_Ruminococcaceae",-0.398718673624806
"SB5.before.diet","Unclassified_Ruminococcaceae",-1.70089410043998
"SB9.before.diet","Unclassified_Ruminococcaceae",4.39503503877581
"SB11.before.diet","Sutterella",-2.20795815313291
"SB16.before.diet","Sutterella",0
"SB18.before.diet","Sutterella",0
"SB28.before.diet","Sutterella",0
"SB29.before.diet","Sutterella",0
"SB34.before.diet","Sutterella",0
"SB36.before.diet","Sutterella",0.780494512714791
"SB39.before.diet","Sutterella",-1.95610654796649
"SB4.before.diet","Sutterella",36.2454422274305
"SB41.before.diet","Sutterella",30.8926194372067
"SB43.before.diet","Sutterella",40.3336184283554
"SB44.before.diet","Sutterella",0
"SB5.before.diet","Sutterella",32.1920225342472
"SB9.before.diet","Sutterella",-2.4378350329226
"SB11.before.diet","Akkermansia",3.3937793783174
"SB16.before.diet","Akkermansia",0
"SB18.before.diet","Akkermansia",0
"SB28.before.diet","Akkermansia",0
"SB29.before.diet","Akkermansia",0
"SB34.before.diet","Akkermansia",0
"SB36.before.diet","Akkermansia",0
"SB39.before.diet","Akkermansia",42.835930084808
"SB4.before.diet","Akkermansia",0
"SB41.before.diet","Akkermansia",-5.40354940927737
"SB43.before.diet","Akkermansia",32.0255069835664
"SB44.before.diet","Akkermansia",0
"SB5.before.diet","Akkermansia",0
"SB9.before.diet","Akkermansia",0
"SB11.before.diet","Unclassified_Bacteria",0.476453540461591
"SB16.before.diet","Unclassified_Bacteria",2.74160337999414
"SB18.before.diet","Unclassified_Bacteria",1.39761289524813
"SB28.before.diet","Unclassified_Bacteria",-1.31550946058553
"SB29.before.diet","Unclassified_Bacteria",36.7236663216136
"SB34.before.diet","Unclassified_Bacteria",-1.74309783066666
"SB36.before.diet","Unclassified_Bacteria",-0.181499534857206
"SB39.before.diet","Unclassified_Bacteria",1.20881027237381
"SB4.before.diet","Unclassified_Bacteria",3.1376707821277
"SB41.before.diet","Unclassified_Bacteria",1.01080348146812
"SB43.before.diet","Unclassified_Bacteria",-0.46889636287526
"SB44.before.diet","Unclassified_Bacteria",0.289331801220093
"SB5.before.diet","Unclassified_Bacteria",-0.461965108843327
"SB9.before.diet","Unclassified_Bacteria",5.13200402670685
"SB11.before.diet","Megamonas",0
"SB16.before.diet","Megamonas",0
"SB18.before.diet","Megamonas",0
"SB28.before.diet","Megamonas",0
"SB29.before.diet","Megamonas",0
"SB34.before.diet","Megamonas",0
"SB36.before.diet","Megamonas",0
"SB39.before.diet","Megamonas",0
"SB4.before.diet","Megamonas",0
"SB41.before.diet","Megamonas",0
"SB43.before.diet","Megamonas",0
"SB44.before.diet","Megamonas",0
"SB5.before.diet","Megamonas",32.1920225342472
"SB9.before.diet","Megamonas",0
"SB11.before.diet","Ruminococcus",-1.41652864152531
"SB16.before.diet","Ruminococcus",1.13066234559753
"SB18.before.diet","Ruminococcus",-3.90006407977066
"SB28.before.diet","Ruminococcus",-37.5822931304251
"SB29.before.diet","Ruminococcus",40.810689768615
"SB34.before.diet","Ruminococcus",-0.0788476301714311
"SB36.before.diet","Ruminococcus",-1.98885410253243
"SB39.before.diet","Ruminococcus",-1.41525596928484
"SB4.before.diet","Ruminococcus",2.55270649056712
"SB41.before.diet","Ruminococcus",4.18124892692982
"SB43.before.diet","Ruminococcus",-3.65391987006848
"SB44.before.diet","Ruminococcus",0.408635484558477
"SB5.before.diet","Ruminococcus",-2.97545492788905
"SB9.before.diet","Ruminococcus",36.3112024571239
"SB11.before.diet","Clostridium_XlVa",-1.20803629697234
"SB16.before.diet","Clostridium_XlVa",1.67126486235174
"SB18.before.diet","Clostridium_XlVa",-1.81259903064448
"SB28.before.diet","Clostridium_XlVa",-33.7749432027863
"SB29.before.diet","Clostridium_XlVa",0.795584968324109
"SB34.before.diet","Clostridium_XlVa",0.984952615874031
"SB36.before.diet","Clostridium_XlVa",-2.40388835432065
"SB39.before.diet","Clostridium_XlVa",1.51546413235315
"SB4.before.diet","Clostridium_XlVa",5.87462841374166
"SB41.before.diet","Clostridium_XlVa",2.73692655328455
"SB43.before.diet","Clostridium_XlVa",0.296875890654716
"SB44.before.diet","Clostridium_XlVa",0.302827953325575
"SB5.before.diet","Clostridium_XlVa",4.37687322020394
"SB9.before.diet","Clostridium_XlVa",2.73968087419923
"SB11.before.diet","Unclassified_Lactobacillales",0
"SB16.before.diet","Unclassified_Lactobacillales",-31.2234834329081
"SB18.before.diet","Unclassified_Lactobacillales",0
"SB28.before.diet","Unclassified_Lactobacillales",0
"SB29.before.diet","Unclassified_Lactobacillales",0
"SB34.before.diet","Unclassified_Lactobacillales",0
"SB36.before.diet","Unclassified_Lactobacillales",0
"SB39.before.diet","Unclassified_Lactobacillales",0
"SB4.before.diet","Unclassified_Lactobacillales",0
"SB41.before.diet","Unclassified_Lactobacillales",0
"SB43.before.diet","Unclassified_Lactobacillales",-33.2464763538055
"SB44.before.diet","Unclassified_Lactobacillales",0
"SB5.before.diet","Unclassified_Lactobacillales",32.1920225342472
"SB9.before.diet","Unclassified_Lactobacillales",5.74711493785436
"SB11.before.diet","Veillonella",-34.1129697859079
"SB16.before.diet","Veillonella",0
"SB18.before.diet","Veillonella",-4.90006407674011
"SB28.before.diet","Veillonella",36.851748593952
"SB29.before.diet","Veillonella",0
"SB34.before.diet","Veillonella",-0.977564918836249
"SB36.before.diet","Veillonella",33.9963942151716
"SB39.before.diet","Veillonella",2.51547890416059
"SB4.before.diet","Veillonella",0
"SB41.before.diet","Veillonella",-34.2812218278817
"SB43.before.diet","Veillonella",-33.8314388390913
"SB44.before.diet","Veillonella",-5.97607784082617
"SB5.before.diet","Veillonella",6.46751477083694
"SB9.before.diet","Veillonella",-40.8511505263303
"SB11.before.diet","Unclassified_Firmicutes",-2.39490676657197
"SB16.before.diet","Unclassified_Firmicutes",3.33421649856431
"SB18.before.diet","Unclassified_Firmicutes",-3.18015812045365
"SB28.before.diet","Unclassified_Firmicutes",-33.7749432027863
"SB29.before.diet","Unclassified_Firmicutes",34.9163128016595
"SB34.before.diet","Unclassified_Firmicutes",2.47173368495202
"SB36.before.diet","Unclassified_Firmicutes",-36.840857160852
"SB39.before.diet","Unclassified_Firmicutes",2.87804702535002
"SB4.before.diet","Unclassified_Firmicutes",34.6604804260741
"SB41.before.diet","Unclassified_Firmicutes",1.63693249701171
"SB43.before.diet","Unclassified_Firmicutes",-3.0622660254695
"SB44.before.diet","Unclassified_Firmicutes",-4.34624425369661
"SB5.before.diet","Unclassified_Firmicutes",4.32462802576662
"SB9.before.diet","Unclassified_Firmicutes",-0.930886772911106
"SB11.before.diet","Unclassified_Enterobacteriaceae",0
"SB16.before.diet","Unclassified_Enterobacteriaceae",0.89365859008012
"SB18.before.diet","Unclassified_Enterobacteriaceae",0
"SB28.before.diet","Unclassified_Enterobacteriaceae",1.62729796356171
"SB29.before.diet","Unclassified_Enterobacteriaceae",0
"SB34.before.diet","Unclassified_Enterobacteriaceae",0
"SB36.before.diet","Unclassified_Enterobacteriaceae",0
"SB39.before.diet","Unclassified_Enterobacteriaceae",0
"SB4.before.diet","Unclassified_Enterobacteriaceae",0
"SB41.before.diet","Unclassified_Enterobacteriaceae",-36.2508474377958
"SB43.before.diet","Unclassified_Enterobacteriaceae",-37.6387883598579
"SB44.before.diet","Unclassified_Enterobacteriaceae",-33.7019553141216
"SB5.before.diet","Unclassified_Enterobacteriaceae",38.6997935450522
"SB9.before.diet","Unclassified_Enterobacteriaceae",34.9892750862062
"SB11.before.diet","Dorea",-0.371532632084651
"SB16.before.diet","Dorea",-34.8084458265282
"SB18.before.diet","Dorea",-2.90005635475752
"SB28.before.diet","Dorea",-35.3599054985451
"SB29.before.diet","Dorea",33.9163128951757
"SB34.before.diet","Dorea",-0.325488103233679
"SB36.before.diet","Dorea",-34.5929313638646
"SB39.before.diet","Dorea",4.80084326455947
"SB4.before.diet","Dorea",-32.1077714530765
"SB41.before.diet","Dorea",3.19635993865476
"SB43.before.diet","Dorea",-36.705906495053
"SB44.before.diet","Dorea",0.408635131763065
"SB5.before.diet","Dorea",4.11913162118005
"SB9.before.diet","Dorea",2.4177577433384
"SB11.before.diet","Clostridium_sensu_stricto",40.2039505728692
"SB16.before.diet","Clostridium_sensu_stricto",-31.2234834329081
"SB18.before.diet","Clostridium_sensu_stricto",0
"SB28.before.diet","Clostridium_sensu_stricto",34.0443954580907
"SB29.before.diet","Clostridium_sensu_stricto",0
"SB34.before.diet","Clostridium_sensu_stricto",38.9374462367585
"SB36.before.diet","Clostridium_sensu_stricto",3.92700642521971
"SB39.before.diet","Clostridium_sensu_stricto",39.6625670802674
"SB4.before.diet","Clostridium_sensu_stricto",-2.65674346019745
"SB41.before.diet","Clostridium_sensu_stricto",-30.6962593792339
"SB43.before.diet","Clostridium_sensu_stricto",0
"SB44.before.diet","Clostridium_sensu_stricto",-39.7018605390213
"SB5.before.diet","Clostridium_sensu_stricto",36.2794845533103
"SB9.before.diet","Clostridium_sensu_stricto",-32.7641540365
"SB11.before.diet","Unclassified_Burkholderiales",0
"SB16.before.diet","Unclassified_Burkholderiales",-2.90722288312371
"SB18.before.diet","Unclassified_Burkholderiales",0
"SB28.before.diet","Unclassified_Burkholderiales",0
"SB29.before.diet","Unclassified_Burkholderiales",0
"SB34.before.diet","Unclassified_Burkholderiales",0
"SB36.before.diet","Unclassified_Burkholderiales",0
"SB39.before.diet","Unclassified_Burkholderiales",0
"SB4.before.diet","Unclassified_Burkholderiales",0
"SB41.before.diet","Unclassified_Burkholderiales",0
"SB43.before.diet","Unclassified_Burkholderiales",32.0255069835664
"SB44.before.diet","Unclassified_Burkholderiales",0
"SB5.before.diet","Unclassified_Burkholderiales",0
"SB9.before.diet","Unclassified_Burkholderiales",0
"SB11.before.diet","Clostridium_IV",-0.586533357015127
"SB16.before.diet","Clostridium_IV",0.200161449811311
"SB18.before.diet","Clostridium_IV",31.3785955528213
"SB28.before.diet","Clostridium_IV",0
"SB29.before.diet","Clostridium_IV",38.5012574808968
"SB34.before.diet","Clostridium_IV",1.25947265241279
"SB36.before.diet","Clostridium_IV",0
"SB39.before.diet","Clostridium_IV",2.07733519537954
"SB4.before.diet","Clostridium_IV",1.23078089162845
"SB41.before.diet","Clostridium_IV",-0.116797736896647
"SB43.before.diet","Clostridium_IV",-3.12785929253021
"SB44.before.diet","Clostridium_IV",33.5256285852374
"SB5.before.diet","Clostridium_IV",1.37709624913855
"SB9.before.diet","Clostridium_IV",-32.7641540365
"SB11.before.diet","Gemmiger",-34.1129697859079
"SB16.before.diet","Gemmiger",0
"SB18.before.diet","Gemmiger",-1.59885940001105
"SB28.before.diet","Gemmiger",0
"SB29.before.diet","Gemmiger",0
"SB34.before.diet","Gemmiger",-1.04310998324292
"SB36.before.diet","Gemmiger",-0.362071372446181
"SB39.before.diet","Gemmiger",-0.0299537601766042
"SB4.before.diet","Gemmiger",1.55270903861296
"SB41.before.diet","Gemmiger",1.57487139880859
"SB43.before.diet","Gemmiger",-3.12785929253021
"SB44.before.diet","Gemmiger",0
"SB5.before.diet","Gemmiger",1.6141352570946
"SB9.before.diet","Gemmiger",2.22512104970621
"SB11.before.diet","Clostridium_XVIII",-2.88606789862708
"SB16.before.diet","Clostridium_XVIII",3.89365796354326
"SB18.before.diet","Clostridium_XVIII",1.26985985335792
"SB28.before.diet","Clostridium_XVIII",0.684489401318976
"SB29.before.diet","Clostridium_XVIII",33.9163128951757
"SB34.before.diet","Clostridium_XVIII",2.28544461531319
"SB36.before.diet","Clostridium_XVIII",-34.4002863045869
"SB39.before.diet","Clostridium_XVIII",2.21846805118729
"SB4.before.diet","Clostridium_XVIII",-31.1077714552927
"SB41.before.diet","Clostridium_XVIII",-2.38860239245012
"SB43.before.diet","Clostridium_XVIII",0.779030613424668
"SB44.before.diet","Clostridium_XVIII",2.52411001319891
"SB5.before.diet","Clostridium_XVIII",38.7618523900729
"SB9.before.diet","Clostridium_XVIII",0.64015835622518
"SB11.before.diet","Flavonifractor",2.03987410904409
"SB16.before.diet","Flavonifractor",1.47861982913068
"SB18.before.diet","Flavonifractor",-5.60049592020994
"SB28.before.diet","Flavonifractor",-38.5298120597533
"SB29.before.diet","Flavonifractor",0
"SB34.before.diet","Flavonifractor",-0.304061997683134
"SB36.before.diet","Flavonifractor",-31.5929314426125
"SB39.before.diet","Flavonifractor",1.51547838154917
"SB4.before.diet","Flavonifractor",6.36005969683989
"SB41.before.diet","Flavonifractor",0.118357523088246
"SB43.before.diet","Flavonifractor",2.83792292021157
"SB44.before.diet","Flavonifractor",36.3329826370652
"SB5.before.diet","Flavonifractor",3.32462871926953
"SB9.before.diet","Flavonifractor",1.44751214064921
"SB11.before.diet","Streptococcus",-34.1129697859079
"SB16.before.diet","Streptococcus",2.89365825548794
"SB18.before.diet","Streptococcus",-3.90006469462344
"SB28.before.diet","Streptococcus",34.0443954580907
"SB29.before.diet","Streptococcus",0
"SB34.before.diet","Streptococcus",34.1825915429964
"SB36.before.diet","Streptococcus",-31.5929314426125
"SB39.before.diet","Streptococcus",4.10043583699327
"SB4.before.diet","Streptococcus",-31.1077714552927
"SB41.before.diet","Streptococcus",-2.26307151862571
"SB43.before.diet","Streptococcus",-5.97584791031781
"SB44.before.diet","Streptococcus",-38.3457970601234
"SB5.before.diet","Streptococcus",5.23357384694268
"SB9.before.diet","Streptococcus",39.3467692836974
"SB11.before.diet","Turicibacter",4.75771724779772
"SB16.before.diet","Turicibacter",-31.2234834329081
"SB18.before.diet","Turicibacter",0
"SB28.before.diet","Turicibacter",0
"SB29.before.diet","Turicibacter",33.9163128951757
"SB34.before.diet","Turicibacter",31.8606634916709
"SB36.before.diet","Turicibacter",-37.4002824650037
"SB39.before.diet","Turicibacter",36.5631199571213
"SB4.before.diet","Turicibacter",0
"SB41.before.diet","Turicibacter",0
"SB43.before.diet","Turicibacter",-40.4605241240427
"SB44.before.diet","Turicibacter",0
"SB5.before.diet","Turicibacter",35.8924617726688
"SB9.before.diet","Turicibacter",0
"SB11.before.diet","Odoribacter",1.31176929044225
"SB16.before.diet","Odoribacter",0
"SB18.before.diet","Odoribacter",0
"SB28.before.diet","Odoribacter",0
"SB29.before.diet","Odoribacter",0
"SB34.before.diet","Odoribacter",0
"SB36.before.diet","Odoribacter",0
"SB39.before.diet","Odoribacter",-0.976373021815192
"SB4.before.diet","Odoribacter",0
"SB41.before.diet","Odoribacter",0
"SB43.before.diet","Odoribacter",39.3108540737455
"SB44.before.diet","Odoribacter",0
"SB5.before.diet","Odoribacter",-5.93274824799447
"SB9.before.diet","Odoribacter",0
