"feature","Sample.type.Drug.Before","visit","mean","sd","median","incidence"
"Bacteroides.Otu0001","1",1,0.0537340827856298,0.0518119905313256,0.0412399606399276,0.888888888888889
"Bacteroides.Otu0001","1",2,0.0472407163173534,0.0118875466686058,0.0472407163173534,1
"Bacteroides.Otu0001","patient FALSE .",1,0.063125842775098,0.0644316884128726,0.0554681550312143,0.8
"Bacteroides.Otu0001","patient FALSE .",2,0.0195113974914643,0.0181324435471659,0.0264239577216676,0.857142857142857
"Bacteroides.Otu0001","patient FALSE .",3,0.0138784480697599,0.0202094183884972,0.00187265917602996,0.5
"Bacteroides.Otu0001","patient FALSE .",4,0.0533504650944516,0.104352150152513,0.00883359541208029,0.5
"Bacteroides.Otu0001","patient TRUE .",1,0.158015600562881,0.146628539948477,0.124733061541448,0.846153846153846
"Bacteroides.Otu0001","patient TRUE .",2,0.1604282796519,0.128532978665345,0.212023057456935,0.8
"Bacteroides.Otu0001","patient TRUE .",3,0.138184344488663,0.115003803839944,0.113454622253067,0.75
"Bacteroides.Otu0001","patient TRUE .",4,0.121086732518331,0.108072244483604,0.124077800134138,1
"Bacteroides.Otu2520","1",1,0.048236209477631,0.0701187048348496,0.015179967107927,0.722222222222222
"Bacteroides.Otu2520","1",2,0.00586569579288026,0.00829534654304607,0.00586569579288026,0.5
"Bacteroides.Otu2520","patient FALSE .",1,0.0658461716586061,0.147404287976331,0.00503532543902003,0.9
"Bacteroides.Otu2520","patient FALSE .",2,0.0156689392353127,0.0203149753614158,0.010743662917576,0.857142857142857
"Bacteroides.Otu2520","patient FALSE .",3,0.00266606918251995,0.00352132394505109,0.00151026946848951,0.833333333333333
"Bacteroides.Otu2520","patient FALSE .",4,0.0607816469743606,0.122115616366372,8.32292967124428e-05,0.5
"Bacteroides.Otu2520","patient TRUE .",1,0.0574070265386264,0.0635057972707135,0.0261036468330134,0.846153846153846
"Bacteroides.Otu2520","patient TRUE .",2,0.0494746374611516,0.0631407686021636,0.00938107879617051,0.8
"Bacteroides.Otu2520","patient TRUE .",3,0.0506716293485479,0.0838366464636332,0.0108108108108108,0.5
"Bacteroides.Otu2520","patient TRUE .",4,0.0631919960811573,0.130509094301675,0.0119676717438607,0.714285714285714
"Faecalibacterium.Otu0067","1",1,0.0275661843100474,0.0309673713820504,0.0205335431395494,0.944444444444444
"Faecalibacterium.Otu0067","1",2,0.0213445251299001,0.026753159730892,0.0213445251299001,1
"Faecalibacterium.Otu0067","patient FALSE .",1,0.0244665625296592,0.0258738739559333,0.0150259416002384,1
"Faecalibacterium.Otu0067","patient FALSE .",2,0.0546168801708135,0.105524139621525,0.0127887788778878,0.857142857142857
"Faecalibacterium.Otu0067","patient FALSE .",3,0.0163046826719789,0.0192438857626247,0.00676278337065395,0.833333333333333
"Faecalibacterium.Otu0067","patient FALSE .",4,0.0723428000619242,0.0779520900042943,0.0453882522055417,1
"Faecalibacterium.Otu0067","patient TRUE .",1,0.0124587776386013,0.0107061304375991,0.0066324992463069,0.923076923076923
"Faecalibacterium.Otu0067","patient TRUE .",2,0.0394869850027334,0.0870981622092186,0.00734901109769595,0.9
"Faecalibacterium.Otu0067","patient TRUE .",3,0.0294432491481088,0.0350982550896444,0.0175941874936546,1
"Faecalibacterium.Otu0067","patient TRUE .",4,0.0288838383269604,0.0311536640416877,0.0120246993825154,1
"Prevotella.Otu1987","1",1,0.0603395857060756,0.111542355698611,0,0.333333333333333
"Prevotella.Otu1987","1",2,0,0,0,0
"Prevotella.Otu1987","patient FALSE .",1,0.0576987621809605,0.148014077637948,0,0.4
"Prevotella.Otu1987","patient FALSE .",2,0.0499074097818702,0.104419574707396,0,0.428571428571429
"Prevotella.Otu1987","patient FALSE .",3,0.0400894700619408,0.0981987457103373,0,0.166666666666667
"Prevotella.Otu1987","patient FALSE .",4,1.54163968797213e-05,3.77623060275518e-05,0,0.166666666666667
"Prevotella.Otu1987","patient TRUE .",1,0.0108956442039791,0.0291061875466387,0,0.153846153846154
"Prevotella.Otu1987","patient TRUE .",2,0.0193305766744659,0.0596582787717487,1.93154600942594e-05,0.5
"Prevotella.Otu1987","patient TRUE .",3,0.00273110630991849,0.0076302169083062,0,0.25
"Prevotella.Otu1987","patient TRUE .",4,6.41320165545164e-05,0.000113646414847015,0,0.428571428571429
"Bacteroides.Otu0848","1",1,0.0106474087919304,0.0219376087873816,0.00124019276253953,0.666666666666667
"Bacteroides.Otu0848","1",2,0.00424757281553398,0.00600697508289543,0.00424757281553398,0.5
"Bacteroides.Otu0848","patient FALSE .",1,0.0170700181633372,0.0396001874034071,0.00590741726466187,0.9
"Bacteroides.Otu0848","patient FALSE .",2,0.00690342221958825,0.00972452061429117,0.00205676676264912,0.857142857142857
"Bacteroides.Otu0848","patient FALSE .",3,0.091233733128993,0.194459178926406,0.000196637498771016,0.5
"Bacteroides.Otu0848","patient FALSE .",4,0.0150074560052652,0.0353974122852882,0.000659717284106167,0.833333333333333
"Bacteroides.Otu0848","patient TRUE .",1,0.0267068675065835,0.0319264122917811,0.0111986543909348,0.846153846153846
"Bacteroides.Otu0848","patient TRUE .",2,0.0202971575585545,0.0294821132496604,0.00286285919701847,0.7
"Bacteroides.Otu0848","patient TRUE .",3,0.0605224607593941,0.0869664855028911,0.0159200491976412,0.75
"Bacteroides.Otu0848","patient TRUE .",4,0.0490722674428514,0.0714741945543134,0.0294783193688459,0.857142857142857
"Bacteroides.Otu2038","1",1,0.0129673316655132,0.0318515854672327,0.00274719516550661,0.777777777777778
"Bacteroides.Otu2038","1",2,0.00289812181208587,0.00238228457694815,0.00289812181208587,1
"Bacteroides.Otu2038","patient FALSE .",1,0.0347399806954009,0.0876575046164894,0.00213694710564975,0.9
"Bacteroides.Otu2038","patient FALSE .",2,0.00633501047065472,0.0132798676601617,0.000485908649173955,0.714285714285714
"Bacteroides.Otu2038","patient FALSE .",3,0.0578541595384711,0.137131597174152,0.00226133123586668,0.5
"Bacteroides.Otu2038","patient FALSE .",4,0.0751916195187061,0.11286312737189,0.0200582605076987,0.5
"Bacteroides.Otu2038","patient TRUE .",1,0.0196813193660128,0.0423448064640732,0.00658956428187197,0.846153846153846
"Bacteroides.Otu2038","patient TRUE .",2,0.0281095613947035,0.0545275307330528,0.0079465314562736,0.8
"Bacteroides.Otu2038","patient TRUE .",3,0.00878749093271336,0.00930603373959458,0.00723704843549944,0.75
"Bacteroides.Otu2038","patient TRUE .",4,0.0106506236978779,0.0177261141964261,0.00134138162307176,0.857142857142857
"Parabacteroides.Otu1736","1",1,0.00472690543275106,0.00589317282321875,0.00389978894393941,0.833333333333333
"Parabacteroides.Otu1736","1",2,0.00876381760496613,0.00591306196609792,0.00876381760496613,1
"Parabacteroides.Otu1736","patient FALSE .",1,0.00386615681226715,0.00613403375282927,0.000145530259788477,0.6
"Parabacteroides.Otu1736","patient FALSE .",2,0.0177029858432529,0.0460411631973844,0.000489332550401253,0.571428571428571
"Parabacteroides.Otu1736","patient FALSE .",3,0.00700660712362853,0.0149273792884515,0,0.333333333333333
"Parabacteroides.Otu1736","patient FALSE .",4,0.000632147291060406,0.00101705426942972,0,0.333333333333333
"Parabacteroides.Otu1736","patient TRUE .",1,0.0414166122848203,0.131660353370867,0.000132790368271955,0.538461538461538
"Parabacteroides.Otu1736","patient TRUE .",2,0.0700067096983696,0.210795028924626,0,0.4
"Parabacteroides.Otu1736","patient TRUE .",3,0.039642458914295,0.0614640425477624,0.0062409745476107,0.625
"Parabacteroides.Otu1736","patient TRUE .",4,0.0017703535142212,0.0035099471239403,0,0.428571428571429
"Bacteroides.Otu2654","1",1,0.00526885212799461,0.00844162045783135,0.000543674025734743,0.722222222222222
"Bacteroides.Otu2654","1",2,0,0,0,0
"Bacteroides.Otu2654","patient FALSE .",1,0.0725732253291392,0.142272224023467,0.00223508805739922,0.7
"Bacteroides.Otu2654","patient FALSE .",2,0.00141267842040232,0.00166434596117551,0.000825082508250825,0.714285714285714
"Bacteroides.Otu2654","patient FALSE .",3,0.00152651777979837,0.00249032223375797,0.000261004979642127,0.666666666666667
"Bacteroides.Otu2654","patient FALSE .",4,0.00347997565688976,0.00781967528370329,0.000311623558741041,0.5
"Bacteroides.Otu2654","patient TRUE .",1,0.0288049883064894,0.0329120666490457,0.0115942028985507,0.846153846153846
"Bacteroides.Otu2654","patient TRUE .",2,0.00924422924618477,0.018630985054608,0.00146161604383117,0.6
"Bacteroides.Otu2654","patient TRUE .",3,0.0120108699231326,0.0269705140475857,0.000461025999904819,0.75
"Bacteroides.Otu2654","patient TRUE .",4,0.0133905919039598,0.0194929416125435,0.00424770847306059,1
"Bacteroides.Otu2065","1",1,0.00704569268733458,0.0137762135166696,0,0.333333333333333
"Bacteroides.Otu2065","1",2,0,0,0,0
"Bacteroides.Otu2065","patient FALSE .",1,0.000213694710564975,0.000567524999542322,0,0.2
